label,message,message_length,word_count,processed_message
ham,is your hamster dead? Hey so tmr i meet you at 1pm orchard mrt? ,64,14,is your hamster dead hey so tmr i meet you at 1pm orchard mrt
ham,Hi its Kate how is your evening? I hope i can see you tomorrow for a bit but i have to bloody babyjontet! Txt back if u can. :) xxx,131,30,hi it kate how is your even i hope i can see you tomorrow for a bit but i have to bloodi babyjontet txt back if u can xxx
ham,"Found it, ENC  &lt;#&gt; , where you at?",40,8,found it enc lt gt where you at
ham,I sent you  &lt;#&gt;  bucks,28,5,i sent you lt gt buck
ham,Hello darlin ive finished college now so txt me when u finish if u can love Kate xxx,84,18,hello darlin ive finish colleg now so txt me when u finish if u can love kate xxx
ham,Your account has been refilled successfully by INR  &lt;DECIMAL&gt; . Your KeralaCircle prepaid account balance is Rs  &lt;DECIMAL&gt; . Your Transaction ID is KR &lt;#&gt; .,174,26,your account ha been refil success by inr lt decim gt your keralacircl prepaid account balanc is rs lt decim gt your transact id is kr lt gt
ham,Goodmorning sleeping ga.,24,3,goodmorn sleep ga
ham,U call me alter at 11 ok.,25,7,u call me alter at 11 ok
ham,ÌÏ say until like dat i dun buy ericsson oso cannot oredi lar...,64,13,say until like dat i dun buy ericsson oso can not oredi lar
ham,"Aight yo, dats straight dogg",28,5,aight yo dat straight dogg
ham,You please give us connection today itself before  &lt;DECIMAL&gt;  or refund the bill,86,13,you pleas give us connect today itself befor lt decim gt or refund the bill
ham,Both :) i shoot big loads so get ready!,39,9,both i shoot big load so get readi
ham,"What's up bruv, hope you had a great break. Do have a rewarding semester.",73,14,what s up bruv hope you had a great break do have a reward semest
ham,Home so we can always chat,26,6,home so we can alway chat
ham,K:)k:)good:)study well.,23,2,k k good studi well
ham,Yup... How Ì_ noe leh...,24,5,yup how noe leh
ham,Sounds great! Are you home now?,31,6,sound great are you home now
ham,Finally the match heading towards draw as your prediction.,58,9,final the match head toward draw as your predict
ham,Tired. I haven't slept well the past few nights.,48,9,tire i haven t slept well the past few night
ham,Easy ah?sen got selected means its good..,41,7,easi ah sen got select mean it good
ham,I have to take exam with march 3,32,8,i have to take exam with march 3
ham,Yeah you should. I think you can use your gt atm now to register. Not sure but if there's anyway i can help let me know. But when you do be sure you are ready.,159,35,yeah you should i think you can use your gt atm now to regist not sure but if there s anyway i can help let me know but when you do be sure you are readi
ham,Ok no prob. Take ur time.,25,6,ok no prob take ur time
ham,There is os called ubandu which will run without installing in hard disk...you can use that os to copy the important files in system and give it to repair shop..,161,30,there is os call ubandu which will run without instal in hard disk you can use that os to copi the import file in system and give it to repair shop
ham,U say leh... Of course nothing happen lar. Not say v romantic jus a bit only lor. I thk e nite scenery not so nice leh.,119,26,u say leh of cours noth happen lar not say v romant ju a bit onli lor i thk e nite sceneri not so nice leh
spam,"500 New Mobiles from 2004, MUST GO! Txt: NOKIA to No: 89545 & collect yours today!From ONLY å£1 www.4-tc.biz 2optout 087187262701.50gbp/mtmsg18",143,21,500 new mobil from 2004 must go txt nokia to no 89545 collect your today from onli 1 www 4 tc biz 2optout 087187262701 50gbp mtmsg18
ham,Would really appreciate if you call me. Just need someone to talk to.,69,13,would realli appreci if you call me just need someon to talk to
spam,"Will u meet ur dream partner soon? Is ur career off 2 a flyng start? 2 find out free, txt HORO followed by ur star sign, e. g. HORO ARIES",137,30,will u meet ur dream partner soon is ur career off 2 a flyng start 2 find out free txt horo follow by ur star sign e g horo ari
ham,Hey company elama po mudyadhu.,30,5,hey compani elama po mudyadhu
ham,"Life is more strict than teacher... Bcoz Teacher teaches lesson &amp; then conducts exam, But Life first conducts Exam &amp; then teaches Lessons. Happy morning. . .",165,27,life is more strict than teacher bcoz teacher teach lesson amp then conduct exam but life first conduct exam amp then teach lesson happi morn
ham,Dear good morning now only i am up,34,8,dear good morn now onli i am up
ham,Get down in gandhipuram and walk to cross cut road. Right side &lt;#&gt; street road and turn at first right.,109,20,get down in gandhipuram and walk to cross cut road right side lt gt street road and turn at first right
ham,Dear we are going to our rubber place,37,8,dear we are go to our rubber place
ham,"Sorry battery died, yeah I'm here",33,6,sorri batteri die yeah i m here
ham,Yes:)here tv is always available in work place..,48,8,ye here tv is alway avail in work place
spam,Text & meet someone sexy today. U can find a date or even flirt its up to U. Join 4 just 10p. REPLY with NAME & AGE eg Sam 25. 18 -msg recd@thirtyeight pence,157,34,text meet someon sexi today u can find a date or even flirt it up to u join 4 just 10p repli with name age eg sam 25 18 msg recd thirtyeight penc
ham,I have printed it oh. So  &lt;#&gt;  come upstairs,50,9,i have print it oh so lt gt come upstair
ham,Or ill be a little closer like at the bus stop on the same street,65,15,or ill be a littl closer like at the bu stop on the same street
ham,Where are you?when wil you reach here?,38,7,where are you when wil you reach here
ham,"New Theory: Argument wins d SITUATION, but loses the PERSON. So dont argue with ur friends just.. . . . kick them &amp; say, I'm always correct.!",145,27,new theori argument win d situat but lose the person so dont argu with ur friend just kick them amp say i m alway correct
spam,U 447801259231 have a secret admirer who is looking 2 make contact with U-find out who they R*reveal who thinks UR so special-call on 09058094597,145,25,u 447801259231 have a secret admir who is look 2 make contact with u find out who they r reveal who think ur so special call on 09058094597
ham,Tomarrow final hearing on my laptop case so i cant.,51,10,tomarrow final hear on my laptop case so i cant
ham,PLEASSSSSSSEEEEEE TEL ME V AVENT DONE SPORTSx,45,7,pleassssssseeeee tel me v avent done sportsx
ham,"Okay. No no, just shining on. That was meant to be signing, but that sounds better.",83,16,okay no no just shine on that wa meant to be sign but that sound better
ham,"Although i told u dat i'm into baig face watches now but i really like e watch u gave cos it's fr u. Thanx 4 everything dat u've done today, i'm touched...",155,32,although i told u dat i m into baig face watch now but i realli like e watch u gave co it s fr u thanx 4 everyth dat u ve done today i m touch
ham,U don't remember that old commercial?,37,6,u don t rememb that old commerci
ham,Too late. I said i have the website. I didn't i have or dont have the slippers,78,17,too late i said i have the websit i didn t i have or dont have the slipper
ham,I asked you to call him now ok,30,8,i ask you to call him now ok
ham,Kallis wont bat in 2nd innings.,31,6,kalli wont bat in 2nd inning
ham,It didnt work again oh. Ok goodnight then. I.ll fix and have it ready by the time you wake up. You are very dearly missed have a good night sleep.,146,30,it didnt work again oh ok goodnight then i ll fix and have it readi by the time you wake up you are veri dearli miss have a good night sleep
spam,Congratulations ur awarded 500 of CD vouchers or 125gift guaranteed & Free entry 2 100 wkly draw txt MUSIC to 87066 TnCs www.Ldew.com1win150ppmx3age16,150,23,congratul ur award 500 of cd voucher or 125gift guarante free entri 2 100 wkli draw txt music to 87066 tnc www ldew com1win150ppmx3age16
ham,Ranjith cal drpd Deeraj and deepak 5min hold,44,8,ranjith cal drpd deeraj and deepak 5min hold
ham,"Wen ur lovable bcums angry wid u, dnt take it seriously.. Coz being angry is d most childish n true way of showing deep affection, care n luv!.. kettoda manda... Have nice day da.",179,34,wen ur lovabl bcum angri wid u dnt take it serious coz be angri is d most childish n true way of show deep affect care n luv kettoda manda have nice day da
ham,What you doing?how are you?,27,5,what you do how are you
ham,"Ups which is 3days also, and the shipping company that takes 2wks. The other way is usps which takes a week but when it gets to lag you may have to bribe nipost to get your stuff.",179,37,up which is 3day also and the ship compani that take 2wk the other way is usp which take a week but when it get to lag you may have to bribe nipost to get your stuff
ham,"I'm back, lemme know when you're ready",38,7,i m back lem me know when you re readi
ham,Don't necessarily expect it to be done before you get back though because I'm just now headin out,97,18,don t necessarili expect it to be done befor you get back though becaus i m just now headin out
ham,Mmm so yummy babe ... Nice jolt to the suzy,43,10,mmm so yummi babe nice jolt to the suzi
ham,Where are you lover ? I need you ...,36,9,where are you lover i need you
spam,We tried to contact you re your reply to our offer of a Video Handset? 750 anytime networks mins? UNLIMITED TEXT? Camcorder? Reply or call 08000930705 NOW,154,27,we tri to contact you re your repli to our offer of a video handset 750 anytim network min unlimit text camcord repli or call 08000930705 now
ham,IÛ÷m parked next to a MINI!!!! When are you coming in today do you think?,74,15,i m park next to a mini when are you come in today do you think
ham,Yup,3,1,yup
ham,Anyway i'm going shopping on my own now. Cos my sis not done yet. Dun disturb u liao.,85,18,anyway i m go shop on my own now co my si not done yet dun disturb u liao
ham,MY NO. IN LUTON 0125698789 RING ME IF UR AROUND! H*,51,11,my no in luton 0125698789 ring me if ur around h
spam,Hey I am really horny want to chat or see me naked text hot to 69698 text charged at 150pm to unsubscribe text stop 69698,121,25,hey i am realli horni want to chat or see me nake text hot to 69698 text charg at 150pm to unsubscrib text stop 69698
ham,Why you Dint come with us.,26,6,whi you dint come with us
